objectId,createdAt,updatedAt,ACL,name,state
jkhWNiAcvu,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,Brunswick Community College,J40rCTCdyA
jlcDB0FdUO,Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),null,Transylvania University,DryAAosmLp
jleuV1RuT3,Thu Dec 19 2019 08:32:44 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:44 GMT-0600 (Central Standard Time),null,Evangelical Seminary,vKcIRkRCzk
jlpVMOJUoK,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,Humboldt State University,UzpfDxugnp
jls4JiPteC,Thu Dec 19 2019 08:32:44 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:44 GMT-0600 (Central Standard Time),null,Waynesburg University,vKcIRkRCzk
jm6nFwsnHe,Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),null,Gainesville Campus,WJfKBdeYC9
jnpCNbfZcP,Thu Dec 19 2019 08:33:25 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:25 GMT-0600 (Central Standard Time),null,Pontifical Catholic University of Puerto Rico School of Law,zueGGGFDQN
jrbDYM4gTU,Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),null,School of the Art Institute of Chicago,LgZHAdphqt
jukPiCbdcb,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Washington and Lee University,y2puBGoNlc
junMgNjKEt,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Milwaukee Area Technical College,vAMOwyBdmF
jw97nhuKVD,Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),null,University of Tampa (Tampa),ek4N6EstVc
jwZ8kHYTHv,Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),null,"Bellingham Technical College, Bellingham",5TYGpvW0rm
jxSrHNvrW1,Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),null,Roxbury Community College,uQQMu3mJEd
jyaQeO0Acr,Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),null,Augustana College,LgZHAdphqt
k041mRZS5v,Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),null,"Chamberlain College of Nursing, Phoenix",MlsQSaBJSP
k48bk2dTrI,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,"California State University, Stanislaus",UzpfDxugnp
k4hOdyNGgv,Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),null,"Park University, baccalaureate university in Glendale, Arizona",MlsQSaBJSP
k6NzawWASk,Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),null,Danville Community College,y2puBGoNlc
k6SMCt4D5S,Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),null,Colorado State Universityâ€“Pueblo,yXtC2WwYuQ
k6bYzjkezW,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Beloit College,vAMOwyBdmF
k7VCL3r7zs,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Midwest College of Oriental Medicine,vAMOwyBdmF
k8No74FHEh,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Cleveland Institute of Music,0VZmSkdlu2
k9U3I3swRG,Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:05 GMT-0600 (Central Standard Time),null,Johnston Community College,J40rCTCdyA
kAjWXRlRWo,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Lakeland Community College,0VZmSkdlu2
kAst8SMI1K,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Cleveland Institute of Electronics,0VZmSkdlu2
kBZKtKHYK0,Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),null,"American Indian College, Assemblies of God Bible college in Phoenix",MlsQSaBJSP
kBoipPZaUp,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,Elgin Campus,WJfKBdeYC9
kDNBEvP7RF,Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),null,CUNY School of Professional Studies,F5X764CJtI
kF4L4IrSIg,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Tidewater Community College,y2puBGoNlc
kF76GGxgVq,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,Sealy Campus,WJfKBdeYC9
kFXSuu7Uvr,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,New River Community and Technical College,hYjEaUzMdA
kFvdi6JGpV,Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),null,University of Iowa,DjJxhPBWjX
kIUnSBwmTN,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,Palm Beach State College (Lake Worth),ek4N6EstVc
kJDKmkEVCd,Thu Dec 19 2019 08:33:24 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:24 GMT-0600 (Central Standard Time),null,"Wayland Baptist University, Tafuna",NEAuSaYnYz
kJDUdZNY5n,Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),null,Bennington College,A0Y1TfBNfL
kK5nmBKmFz,Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:01 GMT-0600 (Central Standard Time),null,"University of Maryland, College Park",Gu6vtEwZH2
kLZ2p9sIiw,Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),null,Tennessee College of Applied Technology - Dickson,hLCeTRtc1S
kMMD2oux0Q,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,Piedmont International University,J40rCTCdyA
kN1ZYZCKp5,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,Hays Campus,WJfKBdeYC9
kOTssQgqfF,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Sweet Briar College,y2puBGoNlc
kR67ffKfki,Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:51 GMT-0600 (Central Standard Time),null,South Central College,4QlUGZjVkm
kR8PweYPug,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,Frederick S. Pardee RAND Graduate School,UzpfDxugnp
kVDJq8JMg2,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,Gulf Coast State College (Panama City),ek4N6EstVc
kWT0bBTO7w,Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),null,Palo Alto College,WJfKBdeYC9
kXQ0HxeDHh,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,Calhoun Community College,Bz2SEsNL7S
ka9NrvH1Ar,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Central New Mexico Community College,XgA7lyFnvc
kaPKN6b7zY,Thu Dec 19 2019 08:32:44 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:44 GMT-0600 (Central Standard Time),null,Carnegie Mellon University,vKcIRkRCzk
kaswemxBuv,Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),null,Saint John's Seminary,uQQMu3mJEd
kd1N8RfRkM,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Washington State Community College,0VZmSkdlu2
ke10EWbBQF,Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:54 GMT-0600 (Central Standard Time),null,Lawrence University,vAMOwyBdmF
keDvtehXsa,Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),null,Chesapeake College,Gu6vtEwZH2
keidlfROlL,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Lansing Community College,FqjDwsbDyy
ki6evIBovH,Thu Dec 19 2019 08:33:24 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:24 GMT-0600 (Central Standard Time),null,Eastern University at Manati,zueGGGFDQN
kiNrr5ogQN,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,"State University of New York Polytechnic Institute, Marcy",F5X764CJtI
kj1kVY4bOC,Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),null,Indiana University Fort Wayne[a],tAy4VFhYH8
kkujn9M8By,Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),null,University of Northern Colorado,yXtC2WwYuQ
kkxyVTibPj,Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),null,Amherst College,uQQMu3mJEd
klmwjbyNA6,Thu Dec 19 2019 08:33:24 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:24 GMT-0600 (Central Standard Time),null,Wind River Tribal College,6SCaULau61
kmm5u8diff,Thu Dec 19 2019 08:33:25 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:25 GMT-0600 (Central Standard Time),null,Interamerican University of Puerto Rico at Aguadilla,zueGGGFDQN
ko9kZeaf6I,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,University of San Francisco,UzpfDxugnp
koDoX03cBo,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,College of the Mainland,WJfKBdeYC9
koLSn4d4rJ,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Howard University,Fl82ryaDBW
kobXiZPgtM,Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:13 GMT-0600 (Central Standard Time),null,West Virginia Junior Collegeâ€“Bridgeport,hYjEaUzMdA
kpBnPEnnD2,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Concord University,hYjEaUzMdA
ksFhz4i6v9,Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),null,"Lower Columbia College, Longview",5TYGpvW0rm
ksdBYnCiRN,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,Northeast Wisconsin Technical College,vAMOwyBdmF
ktfsBFc8oc,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,University of Charleston,hYjEaUzMdA
kuH3DjHRXh,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Virginia Wesleyan College,y2puBGoNlc
kuN1Lu1CXH,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,Coastal Carolina Community College,J40rCTCdyA
kvzIe5TYAS,Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:38 GMT-0600 (Central Standard Time),null,Hartford Seminary,RgEjBdhWjE
kwrjSllFsa,Thu Dec 19 2019 08:33:24 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:24 GMT-0600 (Central Standard Time),null,Eastern University at Santa Isabel,zueGGGFDQN
kwxLI7PQnW,Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),null,Hampshire College,uQQMu3mJEd
ky2dxAXmm0,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,University of Wisconsinâ€“Whitewater,vAMOwyBdmF
kz4KBPgUxL,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,Athens State University,Bz2SEsNL7S
l1DrMhF2jg,Thu Dec 19 2019 08:33:25 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:25 GMT-0600 (Central Standard Time),null,Caribbean University at Vega Baja,zueGGGFDQN
l3dw97xrT3,Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:17 GMT-0600 (Central Standard Time),null,Fort Lupton Campus,yXtC2WwYuQ
l4VwQzICCw,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Terra State Community College,0VZmSkdlu2
l6CwGCIDcv,Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),null,"Pellissippi State Community College, Knoxville",hLCeTRtc1S
l6zkA7uHUg,Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),null,Kulpmont (Kulpmont Center),vKcIRkRCzk
l8VtDhktTC,Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),null,Aerosim Flight Academy (Sanford),ek4N6EstVc
lANHjOE7EO,Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),null,"Colorado State University-Pueblo, Pueblo",yXtC2WwYuQ
lAR9PkDfm2,Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:41 GMT-0600 (Central Standard Time),null,Rutgers University[a],guyc8YXmky
lAlevoMvKE,Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),null,Austin Peay State University,hLCeTRtc1S
lAlwu3A6P3,Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:11 GMT-0600 (Central Standard Time),null,Christendom College,y2puBGoNlc
lDUVhIcF9r,Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:14 GMT-0600 (Central Standard Time),null,"The World University, Nondenominational Bible college in Benson",MlsQSaBJSP
lDpazgETcy,Thu Dec 19 2019 08:32:52 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:52 GMT-0600 (Central Standard Time),null,University of North Dakota,l136DEUlaB
lDsIlBZkmD,Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),null,Wayland Baptist University,WJfKBdeYC9
lE2ZpFwyil,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,Vanguard University,UzpfDxugnp
lF0xttbhHx,Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),null,Longy School of Music of Bard College,uQQMu3mJEd
lLMJWIve3e,Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:03 GMT-0600 (Central Standard Time),null,Mississippi Gulf Coast Community College - Perkinston,4bZYw85dPD
lM2wgvaAGo,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Truth or Consequences (Gardner Learning Center),XgA7lyFnvc
lSLK6yHISG,Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:16 GMT-0600 (Central Standard Time),null,Palmer College of Chiropractic,UzpfDxugnp
lYHAlFgIcb,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,J. F. Ingram State Technical College,Bz2SEsNL7S
lYW2di9FON,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Hiram College,0VZmSkdlu2
lZeHFkOZep,Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:45 GMT-0600 (Central Standard Time),null,University of Pittsburgh at Titusville,vKcIRkRCzk
lZhPsIvkKg,Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:07 GMT-0600 (Central Standard Time),null,University of Tennessee at Martin,hLCeTRtc1S
lZr6BwJ0OE,Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:58 GMT-0600 (Central Standard Time),null,"Rasmussen College (Ocala, Fort Myers, New Port Richey/West Pasco, Land O' Lakes/East Pasco, and Tampa/Brandon)",ek4N6EstVc
ld35DWTWqE,Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),null,University of Arkansas System eVersity,apc48bCakD
ldRXfPKsEP,Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),null,Vermont College of Fine Arts,A0Y1TfBNfL
ldpzHYASoP,Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),null,Earlham College,tAy4VFhYH8
lfNjp4CvAe,Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),null,Orange County Community College,F5X764CJtI
lfqaDvbRMN,Thu Dec 19 2019 08:32:52 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:52 GMT-0600 (Central Standard Time),null,Creighton University,tzneoBLCWk
lgS5xotbxe,Thu Dec 19 2019 08:33:22 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:22 GMT-0600 (Central Standard Time),null,"USU-Brigham City, Brigham City",kvDlk8xyD8
ljRcq7W5Uq,Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),null,East Central Community College - Decatur,4bZYw85dPD
ljS71eQBbW,Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:06 GMT-0600 (Central Standard Time),null,"Spartan School of Aeronautics – Tulsa, Oklahoma",y0pDG1vk4W
lk8g9aDa3h,Thu Dec 19 2019 08:33:21 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:21 GMT-0600 (Central Standard Time),null,Warner Pacific University,zzfxE1ggVI
lnO0hMURVJ,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,Lewis & Clark College,zzfxE1ggVI
lqri56ORKj,Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:23 GMT-0600 (Central Standard Time),null,"Green River College, Auburn",5TYGpvW0rm
lrrazIjmMg,Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:53 GMT-0600 (Central Standard Time),null,Lake Erie College,0VZmSkdlu2
lsl6jn8Egl,Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:12 GMT-0600 (Central Standard Time),null,Marshall University,hYjEaUzMdA
ltcGceHAAl,Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:10 GMT-0600 (Central Standard Time),null,Southeast College,WJfKBdeYC9
luqN9drYYl,Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),null,Owensboro Community and Technical College,DryAAosmLp
lwvWnkYNKZ,Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:04 GMT-0600 (Central Standard Time),null,Barber-Scotia College,J40rCTCdyA
lxPhiLnpRC,Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:39 GMT-0600 (Central Standard Time),null,American International College,uQQMu3mJEd
lxTKFuELWu,Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:08 GMT-0600 (Central Standard Time),null,"Christian Brothers University, Memphis",hLCeTRtc1S
lzaJ4c0Lap,Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:20 GMT-0600 (Central Standard Time),null,San Juan College,XgA7lyFnvc
lzm1oslUrL,Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),null,LabourÃ© College,uQQMu3mJEd
m347FSlfms,Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:18 GMT-0600 (Central Standard Time),null,"Institute for Clinical Acupuncture and Oriental Medicine, Honolulu",QBCv71EaC9
m4GspQJIQg,Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),null,Saint Mary-of-the-Woods College,tAy4VFhYH8
m4iOD4rDF2,Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:57 GMT-0600 (Central Standard Time),null,University of West Florida (Pensacola),ek4N6EstVc
m6TFo6Ea24,Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:09 GMT-0600 (Central Standard Time),null,Southwestern Christian College,WJfKBdeYC9
m6YDnyTpG6,Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:55 GMT-0600 (Central Standard Time),null,University of Wisconsinâ€“Parkside,vAMOwyBdmF
m6l89AHvk6,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,"University of California, Santa Cruz",UzpfDxugnp
m6ynmHwev8,Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:46 GMT-0600 (Central Standard Time),null,Sterling College,A0Y1TfBNfL
m7KLRHLZ8Y,Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:43 GMT-0600 (Central Standard Time),null,Moravian College,vKcIRkRCzk
m7jbx5xiU2,Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:50 GMT-0600 (Central Standard Time),null,Glen Oaks Community College,FqjDwsbDyy
m812FWnRQ8,Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:40 GMT-0600 (Central Standard Time),null,Suffolk University,uQQMu3mJEd
m8fphpVVmN,Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:56 GMT-0600 (Central Standard Time),null,Talladega College[b],Bz2SEsNL7S
mA78jKcO8N,Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:47 GMT-0600 (Central Standard Time),null,Saint Anthony College of Nursing,LgZHAdphqt
mCDTuwdebx,Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:48 GMT-0600 (Central Standard Time),null,Indiana University Kokomo,tAy4VFhYH8
mEEWAE69V3,Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:19 GMT-0600 (Central Standard Time),null,Roseman University of Health Sciences,hn4lkH7CrW
mFQfN0VuRl,Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:32:42 GMT-0600 (Central Standard Time),null,State University of New York at Purchase,F5X764CJtI
mHVkoS21BR,Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:15 GMT-0600 (Central Standard Time),null,California State University Maritime Academy,UzpfDxugnp
mIS5rGpY5E,Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:02 GMT-0600 (Central Standard Time),null,"University of Mississippi, Booneville - Booneville",4bZYw85dPD
mJoHztkCWF,Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),Thu Dec 19 2019 08:33:00 GMT-0600 (Central Standard Time),null,Strayer University,DryAAosmLp
